2087,9,581,en,Unfair tax concessions,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"">The contract for Wharf 2 of the Port of Piraeus
container terminal (SEMPO) to the Chinese company Cosco is to be
submitted for approval to the Greek Parliament over the next few
days. It has provoked a strong reaction from workers and from a
number of organisations because of the unprecedented tax concessions
being offered by the Greek Government to the Chinese company. Under
the contract, the Chinese company enjoys a number of advantages,
including exemption from stamp duty on all loans to fund the project,
immediate VAT reimbursement — with interest for any delay beyond 60
days —‘indefinite loss carryover for setoff against taxable
profits etc. &lt;QT.END'&lt;/QT.END&gt; At the same time, the Piraeus
Port Organisation, which will be responsible for managing SEMPO Wharf
1, is being faced with considerable outlay for the relocation of
docks and buildings, dredging activities etc.</p>
<p align=""justify"">Does the Commission consider that the tax
concessions being granted to the company responsible for
administering Wharf 2 infringe Community competition law, given that
no other Greek ports enjoy such advantages? What measures will it
take should competition issues arise?</p>",1992-09-12,draft,,,question
2086,9,582,en,Legislative footprint for attachment,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p style=""margin-bottom: 0in;"" lang="""">The Transparency initiative
launched on 9 November 2005 by Commission Vice-President Siim Kallas
was most welcome. The complex of measures proposed by Mr Kallas
included codes of conduct for lobbying groups and civil society
organisations. 
</p>
<p style=""margin-bottom: 0in;"" lang=""""><br>
</p>
<p style=""margin-bottom: 0in;"" lang="""">On the basis of Mr Kallas’s
European Transparency Initiative, the European Parliament adopted at
its plenary sitting on 8 May 2008 a motion for a resolution
(P6_TA(2008)0197) on development of the framework for the activities
of interest representatives (lobbyists) in the European institutions
(2007/2115(INI)). 
</p>
<p style=""margin-bottom: 0in;"" lang=""""><br>
</p>
<p style=""margin-bottom: 0in;"" lang="""">In its motion for a resolution,
Parliament stated that it:</p>
<p style=""margin-bottom: 0in;"" lang=""""><br>
</p>
<p style=""margin-bottom: 0in;"">‘<span lang="""">[a]cknowledges that a
rapporteur may, as he or she sees fit (on a voluntary basis), use a
""legislative footprint"", i.e. an indicative list (attached
to Parliament's reports) of registered interest representatives who
were consulted, and had significant input, during the preparation of
the report; considers it particularly advisable that such list be
included in legislative reports; stresses, nevertheless, that it is
even more important for the Commission to attach such ""legislative
footprint"" to its legislative initiatives’.</span></p>
<p style=""margin-bottom: 0in;"" lang=""""><br>
</p>
<p style=""margin-bottom: 0in;"" lang="""">When does the Commission
propose to introduce the attachment of such a ‘legislative
footprint’ to its legislative initiatives? 
</p>",2005-02-15,draft,,,question
2088,9,556,en,National strategy for implementation of the new common organisation,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"">Given that Greece should have published by 31
December 2008 its national strategy for implementation of the new
common organisation of the market in fruit and vegetables from 2009
onwards:</p>
<p align=""justify"">1. Does the Commission know why publication and
adoption of the mandatory national strategy has been delayed?</p>
<p align=""justify"">2. How will the Commission ensure equal entitlements
throughout the European Union to incentives for entrepreneurship and
fruit and vegetable supply management?</p>
<p align=""justify"">3. What means are available to Greek producers to
seek the prompt implementation by the Greek Government of a Community
policy designed to ensure them equal business opportunities within
the European Union?</p>",2009-11-18,draft,,,question
2089,9,565,en,Issuing of Eurobonds,,"<p align=""justify"">A number of Member States are seeking to refinance
their debts by purchasing government bonds at higher interest rates
than those payable in Germany, the country of reference, thereby
increasing their public debt and budget deficit.</p>
<p align=""justify""><br>
</p>
<p align=""justify"">1. What view does the Commission take of the
possible issue of Eurobonds which may be purchased by Member States
in economic difficulties? In the Commission's view, what are its
advantages and practical drawbacks?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">2. Does the Commission consider that a decision to
issue Eurobonds will endanger the stability of the eurozone and, if
so, how can this danger be offset?</p>",1997-09-17,draft,,,question
2090,9,590,en,Homeopathic medicines in Italy,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"">The European Union has expressly recognised the
importance and usefulness of homeopathic medicines and has regulated
their placing on the market by means of a number of directives, the
most recent of which is Directive 2004/27/EC(1), which amends the
Community code relating to medicinal products for human use
(Directive 2001/83/EC(2)).</p>
<p align=""justify""><br>
</p>
<p align=""justify"">Italy officially transposed that directive by means
of Decree Law 219/2006, Chapter 2 of which lays down special
provisions applying to homeopathic medicines, including the option,
as required under EC law, to use a simplified procedure to register
some homeopathic medicines (for oral administration/external
use/without therapeutic indications and with a given degree of
dilution).</p>
<p align=""justify""><br>
</p>
<p align=""justify"">However, Article 17 of Decree Law 219/2006 required
the publication in the Official Gazette, within three months of the
decree law's entry into force, of a specimen registration application
form drawn up by the AIFA (Italian Medicines Agency). Inexplicably,
that form, the contents of which were specified in the transposing
act, has, several years later, still to be published. This situation
constitutes an inadmissible barrier to implementation of the
provisions of Directive 2004/27/EC.</p>
<p align=""justify""><br>
</p>
<p align=""justify"">Some nine million Italians use homeopathic
medicines, and the failure to publish the above form has, in
practice, made it impossible to place new homeopathic medicines on
the market, thus seriously damaging the interests of both producers
and consumers.</p>
<p align=""justify""><br>
</p>
<p align=""justify"">Given the above, and with a view to ensuring that EU
citizens are free to choose treatments and producers are able to
develop new products, would the Commission state whether:</p>
<p align=""justify"">1. it is aware of the above issue;</p>
<p align=""justify"">2. it intends to take steps to put an end to this
situation, which is hampering the establishment of a harmonised
internal market and causing serious damage to European producers and
consumers?</p>",2006-08-07,draft,,,question
2091,9,565,en,Misleading picture provided by Eurostat data,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"">On 19 February, the European Statistical Office
Eurostat published an overview of regional gross domestic product per
capita. This showed the Province of Groningen as being ranked at
number five in terms of GDP per capita, although Groningen is the
Dutch province with the highest unemployment and is suffering from
structural problems and a declining population. This gives rise to
the following questions.</p>
<p align=""justify""><br>
</p>
<p align=""justify"">— 	Is the Commission aware of the natural gas
extraction in Groningen and the resultant revenue accruing to the
Netherlands State treasury?</p>
<p align=""justify"">— 	Do the statistics for the Province of Groningen
include this natural gas revenue?</p>
<p align=""justify"">— 	Is the Commission aware that only a very small
proportion of this gas revenue benefits residents of Groningen? If
so, why is this revenue included in the calculations of GDP per
capita for the Province of Groningen?</p>
<p align=""justify"">— 	What will the Commission do to remedy this
misunderstanding? Is altering Eurostat's current method of
calculation an option, for example?</p>
<p align=""justify"">— 	Can the Commission confirm that this
calculation does not reflect the real situation in Groningen and
therefore cannot and will not be taken as a basis for future policy
and future funding?</p>",1989-03-29,draft,,,question
2095,9,547,en,Cabin baggage allowance,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"">Could the Commission indicate whether it is
concerned about moves by EU airlines to strictly enforce the one
cabin baggage item rule and prevent passengers who may have a bag
after making a purchase in an airport shop (duty free), or baby
supplies which does not fit into their main cabin bag from boarding,
forcing them to pay EUR 30 per extra bag carried on board?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">Does the Commission agree that this policy will be
an extremely difficult problem for airports, both regional and
international, that rely on the sale of duty-free goods for the
majority of their revenue and thus provision of services?</p>",2004-10-25,draft,,,question
2092,9,551,en,Campaign to publicise the European elections,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"">I am receiving increasingly frequent invitations
from non-profit-making organisations to attend events — sometimes
with cryptic names and complicated raisons d’être; the
intention, as far as I can understand, is to awaken interest in, and
seek support for, the forthcoming European elections. The invitation
that I received this morning clearly stated that the event in
question was being supported by the Commission Representation, as, I
imagine, is likewise the case for many of the events organised by
Parliament’s outlying offices.</p>
<p align=""justify""><br>
</p>
<p align=""justify"">1. Could the Commission confirm that it is
supporting events of this kind?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">2. What is the total amount earmarked for that
purpose in the 2009 budget, and how has it been divided among the
Member States?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">3. Could the Commission supply a list of the
recipient Italian non-profit-making organisations, specifying the
aims which they are pursuing?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">4. Does it oversee the conduct of the activities
financed? 
</p>",2008-02-01,draft,,,question
2093,9,550,en,OLAF,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"">Following the decision by the Belgian judiciary to
close its investigation into the German journalist Hans-Martin
Tillack, the International Federation of Journalists (IFJ) had called
on the Commission and the EU Anti-Fraud Office OLAF to apologise to
Mr Tillack for suspecting him of fraud. Will the Commission and/or
OLAF now issue such an apology? If not, why not?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">On 13 July 2005 Commissioner Kallas had announced
before the Committee on Budgetary Control that, following the end of
the investigation into Mr Tillack, he would consider whether those
responsible had been guilty of misconduct. Does Commissioner Kallas
now intend to order such an investigation?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">The IFJ had also called on the Commission to order
an independent investigation into OLAF's behaviour in this matter.
Does the Commission intend to act in response to this appeal?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">How does the Commission judge the charge made by the
European Court of Human Rights that the accusations against Mr
Tillack were based exclusively on rumours?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">Since the person who started these rumours is a
former member of the Commission press service, will the Commission
examine the role of the persons who were the hierarchical superiors
of this employee at the time, namely Director-General Jonathan Faull
and Commissioner Schreyer?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">Does the Commission consider that the principle laid
down in the EU regulation governing OLAF — namely that OLAF's
conclusions should be exclusively evidence-based — was respected in
this case?</p>",2005-07-04,draft,,,question
2094,9,556,en,Free mobility of academics throughout EU universities,,"<p align=""justify"">An academic living in my constituency has raised
concerns regarding labour mobility in the European academic job
market? He fears that this already difficult problem will worsen in
the current climate, when debates about the free movement of labour
versus economic nationalism are taking place in many Member States,
including the UK.</p>
<p align=""justify""><br>
</p>
<p align=""justify"">The UK traditionally has a very open academic jobs
market, not just for EU nationals but also for academics from all
over the world, and British universities benefit from recruiting top
quality European and non-European academics, whereas the university
sectors in countries such as Spain, France and Italy are largely
closed shops. They are allegedly closed shops, to some degree, even
for their own citizens, since jobs are allegedly rarely or never
advertised in the public domain, and it is alleged that there are
virtually no UK citizens working as academics in these countries
because jobs are not advertised and are effectively ‘reserved’
only for nationals of those states.</p>
<p align=""justify""><br>
</p>
<p align=""justify"">Can the Commission confirm the legality of the
non-advertisement of academic posts to a wider pan European audience
and whether such permanent academic posts can be reserved solely for
nationals of the Member States in question? Are there any plans to
make these jobs compulsorily advertised at national or EU-wide level?
What EU programmes are there for EU-funded exchanges of academics on
a short term basis, and are any of these postings ever converted into
permanent positions with academic tenure in foreign universities?</p>",2004-02-18,draft,,,question
2096,9,547,en,Sending of a European peacekeeping force,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"">Multinational peacekeeping forces are active
throughout the Middle East in peace enforcement operations. Whether
in Iraq, Lebanon, or Afghanistan, soldiers from, among other places,
a number of EU Member States are being deployed in ‘hot spots’
for the purpose of restoring and maintaining peace through
peacekeeping operations.</p>
<p align=""justify""><br>
</p>
<p align=""justify"">Does the Council not believe that it should explore
the possibility, under the European security and defence policy, of
sending a substantial European peacekeeping force to the border
separating Israel from the Gaza Strip and the West Bank in order to
make the Israelis and Palestinians accept coexistence and the mutual
recognition of two independent states?</p>",1994-05-11,draft,,,question
2097,9,553,en,Genetically modified organisms (GMOs) in food,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p style=""margin-bottom: 0in;"" align=""justify"" lang="""">Under the
proposed Lisbon Treaty, would the European Parliament have power of
co-decision with the Council on the labelling of GMOs in food and
animal feed?</p>",1995-06-12,draft,,,question
2098,9,547,en,A smoke-free Europe,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"">Can the Commission please update the European
Parliament on its response to the European Parliament resolution on
the Green Paper ‘Towards a Europe free from tobacco smoke’
(P6_TA(2007)0471)?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">In particular, can it state the action it has taken
on the following points:</p>
<p align=""justify""><br>
</p>
<p align=""justify"">paragraph 3, which called for environmental tobacco
smoke to be classified in the Dangerous Substances Directive
(67/548/EEC)1 as a class 1 carcinogen; 
</p>
<p align=""justify""><br>
</p>
<p align=""justify"">paragraph 4, which called on the Commission to list
and quantify the concrete effects of smoking among youth and propose
European objectives aimed at curbing the uptake and consumption of
tobacco among young people;</p>
<p align=""justify""><br>
</p>
<p align=""justify"">paragraph 7, which called for a revision of the
Workplace Safety and Health Directive (89/391/EEC)2 so as to require
all employers to ensure that the workplace is free from tobacco
smoke;</p>
<p align=""justify""><br>
</p>
<p align=""justify"">paragraph 13, which called on the Commission to
examine further measures such as an EU-wide ban on the use of tobacco
in private vehicles in the presence of minors, a ban on the sale of
tobacco products to under 18s, a ban on cigarette vending machines
accessible to minors and the removal of tobacco products from
self-service displays?</p>",2008-10-14,draft,,,question
2109,9,558,en,European funding and the benefits of the EU for London,,"<p style=""margin-bottom: 0in;"" lang="""">Communicating the benefits of
EU membership is an important part of making the EU more accessible
to its citizens, and should be a priority for the Commission.</p>
<p style=""margin-bottom: 0in;"" lang=""""><br>
</p>
<p style=""margin-bottom: 0in;"" lang="""">Would the Commission provide a
breakdown of EU-funded projects (ESF, ERDF and other funding streams)
in London over the last decade? How much money was spent, in which
locations, and what were the positive outcomes for Londoners?</p>
<p style=""margin-bottom: 0in;"" lang=""""><br>
</p>
<p style=""margin-bottom: 0in;"" lang="""">Furthermore, does the
Commission possess any statistics regarding the overall economic
benefit of EU membership to specific regions such as London? If not,
are there any plans to undertake such research?</p>",1996-10-18,draft,,,question
2111,9,559,en,Rural development funds,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"" lang="""">Is the Commission satisfied as to the
legality and compliance with EC law and expectations of the
distribution on a ‘first come, first served’ basis of Axis 1
rural development funds, in respect of modernisation grants, by the
Department of Agriculture and Rural Development in Northern Ireland?</p>",2000-09-16,draft,,,question
2116,9,582,en,Use of languages in administrative drafting,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"" lang="""">The requirement that Commission officials
draft texts in a specific language that is not their mother tongue,
and often not even their first foreign language, is widely known to
create problems as regards the quality of the texts drafted — to
such an extent that ‘drafting committees’ have had to be set up
within the translation service for a single language.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">It seems clear that these ‘committees’
are starting to take on a strategic role and excessive powers which
rob original drafters of the precise content of their texts.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">In the light of the above:</p>
<p align=""justify"" lang="""">1. 	does the Commission not consider that
its texts, which often deal with technical and highly specialised
matters, should whenever possible be drafted in the editor's mother
tongue in order to maintain a high level of quality and reliability
in respect of the subject matter;</p>
<p align=""justify"" lang="""">2. 	can it explain how on earth, despite
declaring itself in favour of multilingualism, it continues in
practice to resort, for ‘pragmatic’ reasons, to solely using one
language, with a mere smattering of so-called ‘procedural
languages’;</p>
<p align=""justify"" lang="""">3. 	will it undertake to give effect to
multilingualism, both internally and in its relations with the
public, by laying down clear and unambiguous rules based on objective
criteria;</p>
<p align=""justify"" lang="""">4. 	will it adopt measures to make
multilingualism a reality within its departments and in its relations
with citizens? 
</p>",1997-02-12,draft,,,question
2099,9,520,en,Update on the UK e-Borders Programme,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"">In April 2007, I tabled questions concerning the
e-Borders Programme, which has existed in the UK since 2004
(reference: E-2115/07). 
</p>
<p align=""justify""><br>
</p>
<p align=""justify"">As a follow-up to those questions I would like to
inform the Commission about the latest developments in this
programme, in particular in the aviation sector. The UK authorities
are requiring air carriers to participate in the e-Borders Programme
by providing advance passenger information (API). From the last
quarter of 2009 onwards, for designated routes (which might include
intra-EU flights), carriers will be obliged to provide the UK
authorities with even more data – what is termed ‘other passenger
information’ (OPI), also known as passenger name records (PNR) –
data routinely held in carrier reservation systems, in so far as they
are known to them. 
</p>
<p align=""justify""><br>
</p>
<p align=""justify"">1.	Does the Commission agree that, as there has been
no decision yet regarding the EU PNR proposal (COM(2007)654), the
request for OPI (PNR) data by the UK is premature? If not, why not?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">Both Directive 2004/82/EC1 and the EU PNR proposal
are very clear in stating that disclosure of passenger data by air
carriers concerns only ‘international flights’ (i.e. from outside
the EU). The ‘new’ UK plans are not clear at all as to whether or
not they will require ‘intra-EU’ passenger data. This is leading
to great uncertainty for the aviation sector on what it can expect
from EU Member States regarding an obligation to disclose
passenger-related data (API, OPI, PNR, and credit card data, even
though this type of data is no longer part of PNR, and/or departure
control systems (DCS)). 
</p>
<p align=""justify""><br>
</p>
<p align=""justify"">2.	Would the Commission be willing to look into the
UK situation in greater depth, in particular concerning the
consequences of this programme for the free movement of persons in
the EU? If so, could the Commission inform me about its findings? If
not, why not?</p>
<p align=""justify""><br>
</p>
<p align=""justify"">Each new disclosure or new type of disclosure
requires investment in a number of areas (system adjustments,
procedural changes, data communication costs) by the aviation sector.
As the economic situation in the aviation sector is currently very
weak, that investment might lead to serious financial problems and/or
bankruptcy.</p>
<p align=""justify""><br>
</p>
<p align=""justify"">3.	Does the Commission agree that this investment
imposes a disproportionate burden on the aviation sector? If not, why
not?</p>",2009-10-30,draft,,,question
2103,9,593,en,Internet browsing by Commission staff,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p style=""margin-bottom: 0in;"" lang="""">In view of the proceedings
initiated by the Commission against Microsoft for abuse of its
dominant position on the software market following the incorporation
of Internet Explorer into the Windows systems, can the Commission
provide the following information:</p>
<p style=""margin-bottom: 0in;"" lang=""""><br>
</p>
<p style=""margin-bottom: 0in;"" lang="""">1.	In which Commission
computers has Internet Explorer been installed?</p>
<p style=""margin-bottom: 0in;"" lang=""""><br>
</p>
<p style=""margin-left: 0.3in; text-indent: -0.3in; margin-bottom: 0in;"" lang="""">
2.	Why does it not give the members of staff concerned the
possibility of initially selecting their webbrowsers of preference?</p>",1994-05-03,draft,,,question
2107,9,584,en,Official travel by European Commissioners in 2008,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p style=""margin-bottom: 0in;"" lang="""">Could the Commission provide an
overview of official travel by all Commissioners during 2008?</p>
<p style=""margin-bottom: 0in;"" lang=""""><br>
</p>
<p style=""margin-bottom: 0in;"" lang="""">In particular, could it
indicate for each Commissioner, the destinations, the duration of the
journey, the reasons for the journey, the Commissioner’s activities
in the country of destination, and the cost of all the Commissioner’s
official travel, including the costs incurred by the delegation
accompanying the Commissioner?</p>",2008-07-12,draft,,,question
2114,9,561,en,ID Cards,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"" lang="""">The British Government is claiming that its
plans to introduce identity cards over the next year or so must
include the EU logo (ring of stars).</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">This claim implies that the ID card is an EU
requirement, but the British Government is unclear on that point.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">1. Is there any requirement under EU
legislation for the British Government to introduce ID cards either
now or in the future?</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">2. On what legal authority must the EU logo
(ring of stars) be included if the answer to my first question is
‘no’?</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">3. If the answer to my first question is
‘yes’, by what legal authority does the EU claim the power to
reverse the relationship between the individual and the state which
the introduction of ID cards clearly achieves?</p>",2005-11-16,draft,,,question
2119,9,590,en,Europol protocols,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		TD P { margin-bottom: 0in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p align=""justify"" lang="""">None of the protocols are yet in effect
because not one has been ratified by all Member States.</p>
<p align=""justify"" lang=""""><br>
</p>
<p align=""justify"" lang="""">Could the Commission list which Member
States by name have not yet ratified which protocols?</p>",1991-06-16,draft,,,question
2100,9,517,en,Protection of legitimate expectation,,"<p style=""margin-bottom: 0in;"" lang="""">I have received a letter from a
constituent which states that the area-based payment in Ireland,
which was introduced in 1968, has been cut in the 2009 budget. The
farmers concerned believe that this is a violation of the principle
of protection of legitimate expectation, as cited in the case
Mavridis v European Parliament.</p>
<p style=""margin-bottom: 0in;"" lang=""""><br>
</p>
<p style=""margin-bottom: 0in;"" lang="""">I request an interpretation of
protection of legitimate expectation.</p>
<p style=""margin-bottom: 0in;"" lang=""""><br>
</p>
<p style=""margin-bottom: 0in;"" align=""justify"" lang="""">Could this right
be applied to the situation of the Irish farmers concerned?</p>",1993-11-21,draft,,,question
2108,9,548,en,Europeana,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p style=""margin-bottom: 0in;""><span lang=""""><em>Europeana</em></span><span lang="""">,
the European Union's first digital library that brings together two
million works from national libraries, museums and other cultural
archives, was forced to close its portal temporarily when it was
overloaded by consultation requests. Does the Commission know when it
will reopen?</span></p>
<p style=""margin-bottom: 0in;"" lang=""""><br>
</p>
<p style=""margin-bottom: 0in;"" lang="""">Will the Commission continue to
promote the digitisation of European works in the Member States in
order to supply this portal and increase the percentage of digitised
works held by European cultural institutions in 2010? In the
Commission's view, how will the copyright problems be resolved?</p>",2002-05-02,draft,,,question
2110,9,559,en,Guarding of European Parliament buildings,,"<meta http-equiv=""CONTENT-TYPE"" content=""text/html; charset=utf-8""><title></title><meta name=""GENERATOR"" content=""OpenOffice.org 2.3 (Linux)"">
	
	
	<style type=""text/css"">
	<!--
		@page { size: 8.27in 11.69in; margin: 0.79in }
		P { margin-bottom: 0.08in }
	-->
	</style>

<p style=""margin-bottom: 0in;"" lang="""">The safety and security of each
and every one of us matters. The European Parliament is the symbol of
European democracy, and at the same time the symbol of unity in
diversity. In view of the unfortunate incident which occurred on
12&nbsp;February 2009 inside the European Parliament, we would like
to see tighter security and protective measures both inside and
around EP buildings.</p>
<p style=""margin-bottom: 0in;"" lang=""""><br>
</p>
<p style=""margin-bottom: 0in;"" lang="""">Could the Council therefore
indicate:</p>
<p style=""margin-bottom: 0in;"" lang=""""><br>
</p>
<ol>
<li><p style=""margin-bottom: 0in;"" lang="""">whether it intends to step
	up security over the whole of the area in which the European
	Parliament’s buildings are located, both on the inside and on the
	outside of those buildings (and here I refer to mobile teams
	permanently patrolling the surroundings of the European Parliament
	buildings);</p>
</li>
</ol>

<p style=""margin-bottom: 0in;"" lang=""""><br>
</p>
<ol start=""2""><li><p style=""margin-bottom: 0in;"" lang="""">whether it would consider
	it appropriate, in addition to the security company operating inside
	the European Parliament’s buildings, for solutions to be found, in
	cooperation with the Belgian state, for mobile patrols of the
	surroundings of the European Parliament’s buildings to be drawn
	from local police forces?</p>
</li>
</ol>",2009-11-19,draft,,,question
