seating_id,parliament_id,session_id,session_date_start,session_date_end,seating_type,seating_begin_date,seating_begin_time,seating_end_date,seating_end_time
1677,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",2,"07/22/96 00:00:00","12/30/99 15:18:00","07/22/96 00:00:00","12/30/99 17:58:00"
1678,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",1,"07/23/96 00:00:00","12/30/99 09:46:00","07/23/96 00:00:00","12/30/99 12:16:00"
1679,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",2,"07/23/96 00:00:00","12/30/99 15:18:00","07/23/96 00:00:00","12/30/99 18:29:00"
1680,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",1,"07/24/96 00:00:00","12/30/99 09:41:00","07/24/96 00:00:00","12/30/99 12:04:00"
1681,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",2,"07/24/96 00:00:00","12/30/99 15:01:00","07/24/96 00:00:00","12/30/99 17:49:00"
1682,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",1,"07/29/96 00:00:00","12/30/99 09:35:00","07/29/96 00:00:00","12/30/99 12:42:00"
1683,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",2,"07/29/96 00:00:00","12/30/99 15:05:00","07/29/96 00:00:00","12/30/99 17:40:00"
1684,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",1,"07/30/96 00:00:00","12/30/99 09:38:00","07/30/96 00:00:00","12/30/99 12:09:00"
1685,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",2,"07/30/96 00:00:00","12/30/99 15:05:00","07/30/96 00:00:00","12/30/99 18:14:00"
1686,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",1,"07/31/96 00:00:00","12/30/99 09:33:00","07/31/96 00:00:00","12/30/99 12:30:00"
1687,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",2,"07/31/96 00:00:00","12/30/99 15:16:00","07/31/96 00:00:00","12/30/99 17:57:00"
1688,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",1,"08/05/96 00:00:00","12/30/99 09:37:00","08/05/96 00:00:00","12/30/99 12:39:00"
1689,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",2,"08/05/96 00:00:00","12/30/99 15:07:00","08/05/96 00:00:00","12/30/99 18:24:00"
1690,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",1,"08/06/96 00:00:00","12/30/99 09:30:00","08/06/96 00:00:00","12/30/99 12:53:00"
1691,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",2,"08/06/96 00:00:00","12/30/99 15:00:00","08/06/96 00:00:00","12/30/99 18:00:00"
1692,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",1,"08/07/96 00:00:00","12/30/99 09:37:00","08/07/96 00:00:00","12/30/99 12:21:00"
1693,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",2,"08/07/96 00:00:00","12/30/99 15:05:00","08/07/96 00:00:00","12/30/99 18:00:00"
1694,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",1,"08/12/96 00:00:00","12/30/99 09:37:00","08/12/96 00:00:00","12/30/99 12:11:00"
1695,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",2,"08/12/96 00:00:00","12/30/99 15:17:00","08/12/96 00:00:00","12/30/99 18:05:00"
1696,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",1,"08/13/96 00:00:00","12/30/99 09:33:00","08/13/96 00:00:00","12/30/99 12:43:00"
1697,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",2,"08/13/96 00:00:00","12/30/99 15:11:00","08/13/96 00:00:00","12/30/99 17:35:00"
1698,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",1,"08/14/96 00:00:00","12/30/99 09:32:00","08/14/96 00:00:00","12/30/99 12:50:00"
1699,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",2,"08/14/96 00:00:00","12/30/99 15:10:00","08/14/96 00:00:00","12/30/99 17:55:00"
1700,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",1,"08/19/96 00:00:00","12/30/99 09:43:00","08/19/96 00:00:00","12/30/99 12:07:00"
1701,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",2,"08/19/96 00:00:00","12/30/99 15:18:00","08/19/96 00:00:00","12/30/99 18:05:00"
1702,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",1,"08/20/96 00:00:00","12/30/99 09:40:00","08/20/96 00:00:00","12/30/99 12:12:00"
1703,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",2,"08/20/96 00:00:00","12/30/99 15:11:00","08/20/96 00:00:00","12/30/99 18:24:00"
1704,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",1,"08/21/96 00:00:00","12/30/99 09:44:00","08/21/96 00:00:00","12/30/99 12:13:00"
1705,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",2,"08/21/96 00:00:00","12/30/99 15:16:00","08/21/96 00:00:00","12/30/99 18:27:00"
1706,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",1,"08/26/96 00:00:00","12/30/99 09:31:00","08/26/96 00:00:00","12/30/99 12:13:00"
1707,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",2,"08/26/96 00:00:00","12/30/99 15:14:00","08/26/96 00:00:00","12/30/99 18:19:00"
1708,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",1,"08/27/96 00:00:00","12/30/99 09:30:00","08/27/96 00:00:00","12/30/99 12:06:00"
1709,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",2,"08/27/96 00:00:00","12/30/99 15:05:00","08/27/96 00:00:00","12/30/99 17:46:00"
1710,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",1,"08/28/96 00:00:00","12/30/99 09:43:00","08/28/96 00:00:00","12/30/99 12:08:00"
1711,7,26,"06/03/96 00:00:00","08/28/96 00:00:00",2,"08/28/96 00:00:00","12/30/99 15:18:00","08/28/96 00:00:00","12/30/99 17:53:00"
1712,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",3,"10/05/96 00:00:00","12/30/99 15:01:00","10/05/96 00:00:00","12/30/99 18:28:00"
1713,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",1,"10/07/96 00:00:00","12/30/99 09:42:00","10/07/96 00:00:00","12/30/99 12:22:00"
1714,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",2,"10/07/96 00:00:00","12/30/99 15:09:00","10/07/96 00:00:00","12/30/99 18:00:00"
1715,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",1,"10/08/96 00:00:00","12/30/99 09:34:00","10/08/96 00:00:00","12/30/99 12:42:00"
1716,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",2,"10/08/96 00:00:00","12/30/99 15:13:00","10/08/96 00:00:00","12/30/99 18:11:00"
1717,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",1,"10/09/96 00:00:00","12/30/99 09:37:00","10/09/96 00:00:00","12/30/99 12:45:00"
1718,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",2,"10/09/96 00:00:00","12/30/99 15:02:00","10/09/96 00:00:00","12/30/99 18:19:00"
1719,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",1,"10/14/96 00:00:00","12/30/99 09:33:00","10/14/96 00:00:00","12/30/99 12:25:00"
1720,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",2,"10/14/96 00:00:00","12/30/99 15:15:00","10/14/96 00:00:00","12/30/99 18:04:00"
1721,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",1,"10/15/96 00:00:00","12/30/99 09:39:00","10/15/96 00:00:00","12/30/99 12:53:00"
1722,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",2,"10/15/96 00:00:00","12/30/99 15:16:00","10/15/96 00:00:00","12/30/99 17:48:00"
1723,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",1,"10/16/96 00:00:00","12/30/99 09:32:00","10/16/96 00:00:00","12/30/99 12:12:00"
1724,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",2,"10/16/96 00:00:00","12/30/99 15:07:00","10/16/96 00:00:00","12/30/99 17:39:00"
1725,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",1,"10/21/96 00:00:00","12/30/99 09:35:00","10/21/96 00:00:00","12/30/99 12:17:00"
1726,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",2,"10/21/96 00:00:00","12/30/99 15:16:00","10/21/96 00:00:00","12/30/99 18:13:00"
1727,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",1,"10/22/96 00:00:00","12/30/99 09:32:00","10/22/96 00:00:00","12/30/99 12:12:00"
1728,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",2,"10/22/96 00:00:00","12/30/99 15:16:00","10/22/96 00:00:00","12/30/99 18:17:00"
1729,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",1,"10/23/96 00:00:00","12/30/99 09:32:00","10/23/96 00:00:00","12/30/99 12:10:00"
1730,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",2,"10/23/96 00:00:00","12/30/99 15:05:00","10/23/96 00:00:00","12/30/99 17:58:00"
1731,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",1,"10/28/96 00:00:00","12/30/99 09:34:00","10/28/96 00:00:00","12/30/99 12:57:00"
1732,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",2,"10/28/96 00:00:00","12/30/99 15:17:00","10/28/96 00:00:00","12/30/99 17:59:00"
1733,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",1,"10/29/96 00:00:00","12/30/99 09:47:00","10/29/96 00:00:00","12/30/99 12:02:00"
1734,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",2,"10/29/96 00:00:00","12/30/99 15:05:00","10/29/96 00:00:00","12/30/99 18:13:00"
1735,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",1,"10/30/96 00:00:00","12/30/99 09:45:00","10/30/96 00:00:00","12/30/99 12:37:00"
1736,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",2,"10/30/96 00:00:00","12/30/99 15:04:00","10/30/96 00:00:00","12/30/99 18:17:00"
1737,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",1,"11/04/96 00:00:00","12/30/99 09:36:00","11/04/96 00:00:00","12/30/99 12:52:00"
1738,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",2,"11/04/96 00:00:00","12/30/99 15:17:00","11/04/96 00:00:00","12/30/99 18:04:00"
1739,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",1,"11/05/96 00:00:00","12/30/99 09:34:00","11/05/96 00:00:00","12/30/99 12:56:00"
1740,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",2,"11/05/96 00:00:00","12/30/99 15:14:00","11/05/96 00:00:00","12/30/99 18:23:00"
1741,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",1,"11/06/96 00:00:00","12/30/99 09:31:00","11/06/96 00:00:00","12/30/99 12:36:00"
1742,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",2,"11/06/96 00:00:00","12/30/99 15:15:00","11/06/96 00:00:00","12/30/99 18:25:00"
1743,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",1,"11/11/96 00:00:00","12/30/99 09:41:00","11/11/96 00:00:00","12/30/99 12:09:00"
1744,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",2,"11/11/96 00:00:00","12/30/99 15:10:00","11/11/96 00:00:00","12/30/99 17:54:00"
1745,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",1,"11/12/96 00:00:00","12/30/99 09:34:00","11/12/96 00:00:00","12/30/99 12:21:00"
1746,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",2,"11/12/96 00:00:00","12/30/99 15:15:00","11/12/96 00:00:00","12/30/99 17:56:00"
1747,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",1,"11/13/96 00:00:00","12/30/99 09:42:00","11/13/96 00:00:00","12/30/99 12:11:00"
1748,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",2,"11/13/96 00:00:00","12/30/99 15:04:00","11/13/96 00:00:00","12/30/99 18:20:00"
1749,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",1,"11/18/96 00:00:00","12/30/99 09:38:00","11/18/96 00:00:00","12/30/99 12:22:00"
1750,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",2,"11/18/96 00:00:00","12/30/99 15:15:00","11/18/96 00:00:00","12/30/99 18:06:00"
1751,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",1,"11/19/96 00:00:00","12/30/99 09:44:00","11/19/96 00:00:00","12/30/99 12:33:00"
1752,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",2,"11/19/96 00:00:00","12/30/99 15:15:00","11/19/96 00:00:00","12/30/99 17:43:00"
1753,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",1,"11/20/96 00:00:00","12/30/99 09:40:00","11/20/96 00:00:00","12/30/99 12:53:00"
1754,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",2,"11/20/96 00:00:00","12/30/99 15:12:00","11/20/96 00:00:00","12/30/99 17:39:00"
1755,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",1,"11/25/96 00:00:00","12/30/99 09:35:00","11/25/96 00:00:00","12/30/99 12:03:00"
1756,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",2,"11/25/96 00:00:00","12/30/99 15:13:00","11/25/96 00:00:00","12/30/99 17:49:00"
1757,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",1,"11/26/96 00:00:00","12/30/99 09:32:00","11/26/96 00:00:00","12/30/99 12:56:00"
1758,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",2,"11/26/96 00:00:00","12/30/99 15:02:00","11/26/96 00:00:00","12/30/99 17:51:00"
1759,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",1,"11/27/96 00:00:00","12/30/99 09:46:00","11/27/96 00:00:00","12/30/99 12:11:00"
1760,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",2,"11/27/96 00:00:00","12/30/99 15:04:00","11/27/96 00:00:00","12/30/99 17:55:00"
1761,7,27,"10/05/96 00:00:00","11/29/96 00:00:00",3,"11/29/96 00:00:00","12/30/99 11:30:00","11/29/96 00:00:00","12/30/99 12:59:00"
1762,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"01/08/97 00:00:00","12/30/99 09:46:00","01/08/97 00:00:00","12/30/99 12:33:00"
1763,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"01/08/97 00:00:00","12/30/99 15:08:00","01/08/97 00:00:00","12/30/99 17:41:00"
1764,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",3,"01/09/97 00:00:00","12/30/99 09:49:00","01/09/97 00:00:00","12/30/99 10:20:00"
1765,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"01/13/97 00:00:00","12/30/99 09:37:00","01/13/97 00:00:00","12/30/99 12:06:00"
1766,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"01/13/97 00:00:00","12/30/99 15:17:00","01/13/97 00:00:00","12/30/99 17:49:00"
1767,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"01/14/97 00:00:00","12/30/99 09:47:00","01/14/97 00:00:00","12/30/99 12:32:00"
1768,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"01/14/97 00:00:00","12/30/99 15:03:00","01/14/97 00:00:00","12/30/99 18:28:00"
1769,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"01/15/97 00:00:00","12/30/99 09:45:00","01/15/97 00:00:00","12/30/99 12:02:00"
1770,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"01/15/97 00:00:00","12/30/99 15:14:00","01/15/97 00:00:00","12/30/99 18:28:00"
1771,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"01/20/97 00:00:00","12/30/99 09:43:00","01/20/97 00:00:00","12/30/99 12:37:00"
1772,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"01/20/97 00:00:00","12/30/99 15:07:00","01/20/97 00:00:00","12/30/99 17:52:00"
1773,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"01/21/97 00:00:00","12/30/99 09:48:00","01/21/97 00:00:00","12/30/99 12:16:00"
1774,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"01/21/97 00:00:00","12/30/99 15:05:00","01/21/97 00:00:00","12/30/99 18:02:00"
1775,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"01/22/97 00:00:00","12/30/99 09:36:00","01/22/97 00:00:00","12/30/99 12:49:00"
1776,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"01/22/97 00:00:00","12/30/99 15:16:00","01/22/97 00:00:00","12/30/99 17:36:00"
1777,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"01/27/97 00:00:00","12/30/99 09:43:00","01/27/97 00:00:00","12/30/99 12:45:00"
1778,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"01/27/97 00:00:00","12/30/99 15:07:00","01/27/97 00:00:00","12/30/99 18:13:00"
1779,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"01/28/97 00:00:00","12/30/99 09:35:00","01/28/97 00:00:00","12/30/99 12:21:00"
1780,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"01/28/97 00:00:00","12/30/99 15:11:00","01/28/97 00:00:00","12/30/99 18:01:00"
1781,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"01/29/97 00:00:00","12/30/99 09:42:00","01/29/97 00:00:00","12/30/99 12:57:00"
1782,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"01/29/97 00:00:00","12/30/99 15:08:00","01/29/97 00:00:00","12/30/99 17:46:00"
1783,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"02/03/97 00:00:00","12/30/99 09:30:00","02/03/97 00:00:00","12/30/99 12:03:00"
1784,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"02/03/97 00:00:00","12/30/99 15:18:00","02/03/97 00:00:00","12/30/99 18:02:00"
1785,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"02/04/97 00:00:00","12/30/99 09:44:00","02/04/97 00:00:00","12/30/99 12:40:00"
1786,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"02/04/97 00:00:00","12/30/99 15:13:00","02/04/97 00:00:00","12/30/99 17:52:00"
1787,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"02/05/97 00:00:00","12/30/99 09:48:00","02/05/97 00:00:00","12/30/99 12:23:00"
1788,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"02/05/97 00:00:00","12/30/99 15:07:00","02/05/97 00:00:00","12/30/99 18:25:00"
1789,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"02/10/97 00:00:00","12/30/99 09:42:00","02/10/97 00:00:00","12/30/99 12:26:00"
1790,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"02/10/97 00:00:00","12/30/99 15:19:00","02/10/97 00:00:00","12/30/99 18:15:00"
1791,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"02/11/97 00:00:00","12/30/99 09:33:00","02/11/97 00:00:00","12/30/99 12:50:00"
1792,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"02/11/97 00:00:00","12/30/99 15:04:00","02/11/97 00:00:00","12/30/99 17:45:00"
1793,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"02/12/97 00:00:00","12/30/99 09:41:00","02/12/97 00:00:00","12/30/99 12:32:00"
1794,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"02/12/97 00:00:00","12/30/99 15:18:00","02/12/97 00:00:00","12/30/99 17:54:00"
1795,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"02/17/97 00:00:00","12/30/99 09:37:00","02/17/97 00:00:00","12/30/99 12:19:00"
1796,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"02/17/97 00:00:00","12/30/99 15:19:00","02/17/97 00:00:00","12/30/99 17:46:00"
1797,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"02/18/97 00:00:00","12/30/99 09:49:00","02/18/97 00:00:00","12/30/99 12:18:00"
1798,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"02/18/97 00:00:00","12/30/99 15:00:00","02/18/97 00:00:00","12/30/99 17:53:00"
1799,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"02/19/97 00:00:00","12/30/99 09:48:00","02/19/97 00:00:00","12/30/99 12:27:00"
1800,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"02/19/97 00:00:00","12/30/99 15:17:00","02/19/97 00:00:00","12/30/99 18:03:00"
1801,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"02/24/97 00:00:00","12/30/99 09:44:00","02/24/97 00:00:00","12/30/99 12:26:00"
1802,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"02/24/97 00:00:00","12/30/99 15:16:00","02/24/97 00:00:00","12/30/99 17:50:00"
1803,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"02/25/97 00:00:00","12/30/99 09:45:00","02/25/97 00:00:00","12/30/99 12:37:00"
1804,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"02/25/97 00:00:00","12/30/99 15:18:00","02/25/97 00:00:00","12/30/99 17:46:00"
1805,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"02/26/97 00:00:00","12/30/99 09:32:00","02/26/97 00:00:00","12/30/99 12:32:00"
1806,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"02/26/97 00:00:00","12/30/99 15:19:00","02/26/97 00:00:00","12/30/99 17:59:00"
1807,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"03/03/97 00:00:00","12/30/99 09:38:00","03/03/97 00:00:00","12/30/99 12:15:00"
1808,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"03/03/97 00:00:00","12/30/99 15:11:00","03/03/97 00:00:00","12/30/99 18:00:00"
1809,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"03/04/97 00:00:00","12/30/99 09:44:00","03/04/97 00:00:00","12/30/99 12:06:00"
1810,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"03/04/97 00:00:00","12/30/99 15:02:00","03/04/97 00:00:00","12/30/99 18:06:00"
1811,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"03/05/97 00:00:00","12/30/99 09:34:00","03/05/97 00:00:00","12/30/99 12:59:00"
1812,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"03/05/97 00:00:00","12/30/99 15:14:00","03/05/97 00:00:00","12/30/99 17:55:00"
1813,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"03/10/97 00:00:00","12/30/99 09:42:00","03/10/97 00:00:00","12/30/99 12:47:00"
1814,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"03/10/97 00:00:00","12/30/99 15:05:00","03/10/97 00:00:00","12/30/99 18:24:00"
1815,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"03/11/97 00:00:00","12/30/99 09:46:00","03/11/97 00:00:00","12/30/99 12:38:00"
1816,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"03/11/97 00:00:00","12/30/99 15:00:00","03/11/97 00:00:00","12/30/99 18:14:00"
1817,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"03/12/97 00:00:00","12/30/99 09:49:00","03/12/97 00:00:00","12/30/99 12:40:00"
1818,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"03/12/97 00:00:00","12/30/99 15:01:00","03/12/97 00:00:00","12/30/99 18:08:00"
1819,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"03/17/97 00:00:00","12/30/99 09:48:00","03/17/97 00:00:00","12/30/99 12:11:00"
1820,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"03/17/97 00:00:00","12/30/99 15:09:00","03/17/97 00:00:00","12/30/99 18:17:00"
1821,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"03/18/97 00:00:00","12/30/99 09:46:00","03/18/97 00:00:00","12/30/99 12:42:00"
1822,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"03/18/97 00:00:00","12/30/99 15:05:00","03/18/97 00:00:00","12/30/99 17:31:00"
1823,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"03/19/97 00:00:00","12/30/99 09:40:00","03/19/97 00:00:00","12/30/99 12:23:00"
1824,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"03/19/97 00:00:00","12/30/99 15:08:00","03/19/97 00:00:00","12/30/99 18:00:00"
1825,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"03/24/97 00:00:00","12/30/99 09:39:00","03/24/97 00:00:00","12/30/99 12:39:00"
1826,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"03/24/97 00:00:00","12/30/99 15:02:00","03/24/97 00:00:00","12/30/99 18:21:00"
1827,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"03/25/97 00:00:00","12/30/99 09:43:00","03/25/97 00:00:00","12/30/99 12:02:00"
1828,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"03/25/97 00:00:00","12/30/99 15:07:00","03/25/97 00:00:00","12/30/99 17:54:00"
1829,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"03/26/97 00:00:00","12/30/99 09:45:00","03/26/97 00:00:00","12/30/99 12:51:00"
1830,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"03/26/97 00:00:00","12/30/99 15:12:00","03/26/97 00:00:00","12/30/99 17:36:00"
1831,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"03/31/97 00:00:00","12/30/99 09:40:00","03/31/97 00:00:00","12/30/99 12:18:00"
1832,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"03/31/97 00:00:00","12/30/99 15:13:00","03/31/97 00:00:00","12/30/99 18:14:00"
1833,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"04/01/97 00:00:00","12/30/99 09:43:00","04/01/97 00:00:00","12/30/99 12:46:00"
1834,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"04/01/97 00:00:00","12/30/99 15:09:00","04/01/97 00:00:00","12/30/99 18:09:00"
1835,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"04/02/97 00:00:00","12/30/99 09:36:00","04/02/97 00:00:00","12/30/99 12:30:00"
1836,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"04/02/97 00:00:00","12/30/99 15:09:00","04/02/97 00:00:00","12/30/99 18:09:00"
1837,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"04/07/97 00:00:00","12/30/99 09:32:00","04/07/97 00:00:00","12/30/99 12:40:00"
1838,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"04/07/97 00:00:00","12/30/99 15:03:00","04/07/97 00:00:00","12/30/99 18:11:00"
1839,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"04/08/97 00:00:00","12/30/99 09:39:00","04/08/97 00:00:00","12/30/99 12:55:00"
1840,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",2,"04/08/97 00:00:00","12/30/99 15:13:00","04/08/97 00:00:00","12/30/99 17:46:00"
1841,7,28,"01/08/97 00:00:00","04/30/97 00:00:00",1,"04/09/97 00:00:00","12/30/99 09:39:00","04/09/97 00:00:00","12/30/99 12:17:00"
