ID,person_id,costituency_ID,parliament_id,MP_date_join,MP_date_leave,MP_leave_reason
716,491,107,8,"03/15/01 00:00:00","11/25/02 00:00:00","end mandate"
717,492,156,8,"07/18/02 00:00:00","11/25/02 00:00:00","end mandate"
718,493,186,8,"11/02/01 00:00:00","11/25/02 00:00:00","end mandate"
719,1,56,9,"01/05/03 00:00:00","","end mandate"
720,2,55,9,"01/05/03 00:00:00","","end mandate"
721,5,67,9,"01/05/03 00:00:00","","end mandate"
722,14,37,9,"01/05/03 00:00:00","","end mandate"
723,15,78,9,"01/05/03 00:00:00","","end mandate"
724,25,24,9,"01/05/03 00:00:00","","end mandate"
725,61,16,9,"01/05/03 00:00:00","","end mandate"
726,62,0,9,"01/05/03 00:00:00","","end mandate"
727,69,169,9,"01/05/03 00:00:00","","end mandate"
728,70,209,9,"01/05/03 00:00:00","04/12/04 00:00:00","resignation"
729,72,171,9,"01/05/03 00:00:00","","end mandate"
730,73,188,9,"01/05/03 00:00:00","","end mandate"
731,74,33,9,"01/05/03 00:00:00","","end mandate"
732,75,85,9,"01/05/03 00:00:00","","end mandate"
733,96,93,9,"01/05/03 00:00:00","","end mandate"
734,97,158,9,"01/05/03 00:00:00","","end mandate"
735,98,105,9,"01/05/03 00:00:00","","end mandate"
736,103,137,9,"01/05/03 00:00:00","","end mandate"
737,124,77,9,"01/05/03 00:00:00","","end mandate"
738,125,197,9,"01/05/03 00:00:00","","end mandate"
739,129,0,9,"01/05/03 00:00:00","","end mandate"
740,130,0,9,"01/05/03 00:00:00","","end mandate"
741,138,173,9,"01/05/03 00:00:00","","end mandate"
742,139,114,9,"01/05/03 00:00:00","","end mandate"
743,149,99,9,"01/05/03 00:00:00","","end mandate"
744,150,38,9,"01/05/03 00:00:00","","end mandate"
745,151,96,9,"01/05/03 00:00:00","","end mandate"
746,158,43,9,"01/05/03 00:00:00","","end mandate"
747,164,68,9,"01/05/03 00:00:00","","end mandate"
748,166,202,9,"01/05/03 00:00:00","","end mandate"
749,167,4,9,"01/05/03 00:00:00","","end mandate"
750,168,81,9,"01/05/03 00:00:00","","end mandate"
751,174,12,9,"01/05/03 00:00:00","","end mandate"
752,175,82,9,"01/05/03 00:00:00","","end mandate"
753,176,0,9,"01/05/03 00:00:00","","end mandate"
754,177,142,9,"01/05/03 00:00:00","02/25/05 00:00:00","death"
755,243,199,9,"01/05/03 00:00:00","","end mandate"
756,244,10,9,"01/05/03 00:00:00","","end mandate"
757,245,3,9,"01/05/03 00:00:00","","end mandate"
758,247,46,9,"01/05/03 00:00:00","","end mandate"
759,248,178,9,"01/05/03 00:00:00","","end mandate"
760,249,194,9,"01/05/03 00:00:00","","end mandate"
761,257,90,9,"01/05/03 00:00:00","","end mandate"
762,258,124,9,"01/05/03 00:00:00","","end mandate"
763,261,22,9,"01/05/03 00:00:00","","end mandate"
764,262,121,9,"01/05/03 00:00:00","","end mandate"
765,263,205,9,"01/05/03 00:00:00","","end mandate"
766,264,187,9,"01/05/03 00:00:00","","end mandate"
767,265,65,9,"01/05/03 00:00:00","","end mandate"
768,266,111,9,"01/05/03 00:00:00","","end mandate"
769,267,88,9,"01/05/03 00:00:00","","end mandate"
770,268,138,9,"01/05/03 00:00:00","","end mandate"
771,269,62,9,"01/05/03 00:00:00","","end mandate"
772,270,146,9,"01/05/03 00:00:00","","end mandate"
773,283,177,9,"01/05/03 00:00:00","","end mandate"
774,284,144,9,"01/05/03 00:00:00","","end mandate"
775,285,0,9,"01/05/03 00:00:00","","end mandate"
776,286,18,9,"01/05/03 00:00:00","","end mandate"
777,287,27,9,"01/05/03 00:00:00","","end mandate"
778,288,170,9,"01/05/03 00:00:00","","end mandate"
779,289,166,9,"01/05/03 00:00:00","","end mandate"
780,290,113,9,"01/05/03 00:00:00","","end mandate"
781,291,207,9,"01/05/03 00:00:00","","end mandate"
782,292,161,9,"01/05/03 00:00:00","","end mandate"
783,303,39,9,"01/05/03 00:00:00","","end mandate"
784,304,0,9,"01/05/03 00:00:00","","end mandate"
785,305,30,9,"01/05/03 00:00:00","","end mandate"
786,306,125,9,"01/05/03 00:00:00","","end mandate"
787,307,87,9,"01/05/03 00:00:00","","end mandate"
788,308,59,9,"01/05/03 00:00:00","","end mandate"
789,309,204,9,"01/05/03 00:00:00","","end mandate"
790,310,29,9,"01/05/03 00:00:00","","end mandate"
791,314,189,9,"01/05/03 00:00:00","","end mandate"
792,315,176,9,"01/05/03 00:00:00","","end mandate"
793,316,0,9,"01/05/03 00:00:00","","end mandate"
794,317,123,9,"01/05/03 00:00:00","","end mandate"
795,318,52,9,"01/05/03 00:00:00","","end mandate"
796,320,54,9,"01/05/03 00:00:00","","end mandate"
797,321,153,9,"01/05/03 00:00:00","","end mandate"
798,325,192,9,"01/05/03 00:00:00","","end mandate"
799,327,165,9,"01/05/03 00:00:00","","end mandate"
800,328,48,9,"01/05/03 00:00:00","","end mandate"
801,329,34,9,"01/05/03 00:00:00","","end mandate"
802,330,19,9,"01/05/03 00:00:00","","end mandate"
803,336,190,9,"01/05/03 00:00:00","","end mandate"
804,337,195,9,"01/05/03 00:00:00","","end mandate"
805,338,89,9,"01/05/03 00:00:00","","end mandate"
806,339,32,9,"01/05/03 00:00:00","","end mandate"
807,340,129,9,"01/05/03 00:00:00","","end mandate"
808,341,183,9,"01/05/03 00:00:00","","end mandate"
809,342,133,9,"01/05/03 00:00:00","","end mandate"
810,343,97,9,"01/05/03 00:00:00","","end mandate"
811,344,36,9,"01/05/03 00:00:00","","end mandate"
812,345,155,9,"01/05/03 00:00:00","","end mandate"
813,352,203,9,"01/05/03 00:00:00","","end mandate"
814,353,128,9,"01/05/03 00:00:00","","end mandate"
815,354,150,9,"01/05/03 00:00:00","06/16/06 00:00:00","death"
816,355,100,9,"01/05/03 00:00:00","","end mandate"
817,359,53,9,"01/05/03 00:00:00","","end mandate"
818,360,91,9,"01/05/03 00:00:00","","end mandate"
819,361,172,9,"01/05/03 00:00:00","","end mandate"
820,363,8,9,"01/05/03 00:00:00","","end mandate"
821,365,140,9,"01/05/03 00:00:00","","end mandate"
822,367,73,9,"01/05/03 00:00:00","","end mandate"
823,368,98,9,"01/05/03 00:00:00","","end mandate"
824,369,35,9,"01/05/03 00:00:00","","end mandate"
825,374,66,9,"01/05/03 00:00:00","","end mandate"
826,391,149,9,"01/05/03 00:00:00","","end mandate"
827,392,164,9,"01/05/03 00:00:00","","end mandate"
828,393,122,9,"01/05/03 00:00:00","","end mandate"
829,394,109,9,"01/05/03 00:00:00","","end mandate"
830,395,2,9,"01/05/03 00:00:00","","end mandate"
831,396,154,9,"01/05/03 00:00:00","","end mandate"
832,397,143,9,"01/05/03 00:00:00","","end mandate"
833,398,131,9,"01/05/03 00:00:00","","end mandate"
834,399,135,9,"01/05/03 00:00:00","","end mandate"
835,400,28,9,"01/05/03 00:00:00","","end mandate"
836,401,95,9,"01/05/03 00:00:00","","end mandate"
837,403,179,9,"01/05/03 00:00:00","","end mandate"
838,404,119,9,"01/05/03 00:00:00","","end mandate"
839,405,117,9,"01/05/03 00:00:00","","end mandate"
840,406,57,9,"01/05/03 00:00:00","","end mandate"
841,407,157,9,"01/05/03 00:00:00","","end mandate"
842,408,9,9,"01/05/03 00:00:00","","end mandate"
843,409,17,9,"01/05/03 00:00:00","","end mandate"
844,410,160,9,"01/05/03 00:00:00","","end mandate"
845,411,200,9,"01/05/03 00:00:00","","end mandate"
846,412,115,9,"01/05/03 00:00:00","","end mandate"
847,413,126,9,"01/05/03 00:00:00","","end mandate"
848,415,145,9,"01/05/03 00:00:00","","end mandate"
849,416,136,9,"01/05/03 00:00:00","","end mandate"
850,417,106,9,"01/05/03 00:00:00","","end mandate"
851,422,92,9,"01/05/03 00:00:00","","end mandate"
852,423,63,9,"01/05/03 00:00:00","07/07/06 00:00:00","death"
853,424,208,9,"01/05/03 00:00:00","","end mandate"
854,425,193,9,"01/05/03 00:00:00","","end mandate"
855,426,13,9,"01/05/03 00:00:00","08/18/03 00:00:00","death"
856,427,60,9,"01/05/03 00:00:00","","end mandate"
857,428,61,9,"01/05/03 00:00:00","","end mandate"
858,429,5,9,"01/05/03 00:00:00","","end mandate"
859,430,180,9,"01/05/03 00:00:00","","end mandate"
860,431,127,9,"01/05/03 00:00:00","","end mandate"
861,432,70,9,"01/05/03 00:00:00","","end mandate"
862,433,21,9,"01/05/03 00:00:00","","end mandate"
863,434,201,9,"01/05/03 00:00:00","","end mandate"
864,435,151,9,"01/05/03 00:00:00","","end mandate"
865,436,74,9,"01/05/03 00:00:00","","end mandate"
866,437,141,9,"01/05/03 00:00:00","","end mandate"
867,438,139,9,"01/05/03 00:00:00","","end mandate"
868,439,83,9,"01/05/03 00:00:00","","end mandate"
869,441,44,9,"01/05/03 00:00:00","","end mandate"
870,442,134,9,"01/05/03 00:00:00","","end mandate"
871,443,210,9,"01/05/03 00:00:00","","end mandate"
872,444,71,9,"01/05/03 00:00:00","","end mandate"
873,445,15,9,"01/05/03 00:00:00","","end mandate"
874,446,175,9,"01/05/03 00:00:00","","end mandate"
875,447,11,9,"01/05/03 00:00:00","","end mandate"
876,448,7,9,"01/05/03 00:00:00","","end mandate"
877,450,191,9,"01/05/03 00:00:00","","end mandate"
878,451,31,9,"01/05/03 00:00:00","","end mandate"
879,452,120,9,"01/05/03 00:00:00","","end mandate"
880,453,49,9,"01/05/03 00:00:00","","end mandate"
881,456,182,9,"01/05/03 00:00:00","","end mandate"
882,459,25,9,"01/05/03 00:00:00","","end mandate"
883,460,132,9,"01/05/03 00:00:00","","end mandate"
884,461,148,9,"01/05/03 00:00:00","","end mandate"
885,462,102,9,"01/05/03 00:00:00","","end mandate"
886,464,6,9,"01/05/03 00:00:00","","end mandate"
887,465,130,9,"01/05/03 00:00:00","","end mandate"
888,466,20,9,"01/05/03 00:00:00","","end mandate"
889,467,26,9,"01/05/03 00:00:00","","end mandate"
890,468,101,9,"01/05/03 00:00:00","","end mandate"
891,469,94,9,"01/05/03 00:00:00","","end mandate"
892,470,159,9,"01/05/03 00:00:00","","end mandate"
893,472,64,9,"01/05/03 00:00:00","","end mandate"
894,473,110,9,"01/05/03 00:00:00","","end mandate"
895,474,1,9,"01/05/03 00:00:00","","end mandate"
896,475,0,9,"01/05/03 00:00:00","","end mandate"
897,476,0,9,"01/05/03 00:00:00","","end mandate"
898,477,0,9,"01/05/03 00:00:00","","end mandate"
899,478,0,9,"01/05/03 00:00:00","","end mandate"
900,479,0,9,"01/05/03 00:00:00","","end mandate"
901,480,0,9,"01/05/03 00:00:00","","end mandate"
902,481,0,9,"01/05/03 00:00:00","","end mandate"
903,483,0,9,"01/05/03 00:00:00","","end mandate"
904,484,45,9,"01/05/03 00:00:00","","end mandate"
905,485,42,9,"01/05/03 00:00:00","","end mandate"
906,486,0,9,"01/05/03 00:00:00","","end mandate"
907,487,84,9,"01/05/03 00:00:00","","end mandate"
908,488,75,9,"01/05/03 00:00:00","","end mandate"
909,489,58,9,"01/05/03 00:00:00","","end mandate"
910,490,72,9,"01/05/03 00:00:00","","end mandate"
911,491,107,9,"01/05/03 00:00:00","","end mandate"
912,492,156,9,"01/05/03 00:00:00","","end mandate"
913,493,186,9,"01/05/03 00:00:00","","end mandate"
914,494,76,9,"01/05/03 00:00:00","","end mandate"
915,495,103,9,"01/05/03 00:00:00","","end mandate"
916,496,152,9,"01/05/03 00:00:00","","end mandate"
917,497,104,9,"01/05/03 00:00:00","","end mandate"
918,498,51,9,"01/05/03 00:00:00","","end mandate"
919,499,147,9,"01/05/03 00:00:00","","end mandate"
920,500,116,9,"01/05/03 00:00:00","","end mandate"
921,501,167,9,"01/05/03 00:00:00","","end mandate"
922,502,79,9,"01/05/03 00:00:00","","end mandate"
923,503,23,9,"01/05/03 00:00:00","","end mandate"
924,504,69,9,"01/05/03 00:00:00","01/19/07 00:00:00","death"
925,505,14,9,"01/05/03 00:00:00","","end mandate"
926,506,118,9,"01/05/03 00:00:00","","end mandate"
927,507,198,9,"01/05/03 00:00:00","","end mandate"
928,508,0,9,"01/05/03 00:00:00","","end mandate"
929,509,41,9,"01/05/03 00:00:00","","end mandate"
930,510,206,9,"01/05/03 00:00:00","","end mandate"
931,511,162,9,"01/05/03 00:00:00","","end mandate"
932,512,184,9,"01/05/03 00:00:00","","end mandate"
933,513,185,9,"01/05/03 00:00:00","","end mandate"
934,514,181,9,"01/05/03 00:00:00","","end mandate"
935,515,163,9,"01/05/03 00:00:00","09/30/06 00:00:00","resignation"
936,516,174,9,"01/05/03 00:00:00","","end mandate"
937,517,112,9,"01/05/03 00:00:00","","end mandate"
938,518,196,9,"01/05/03 00:00:00","","end mandate"
939,519,168,9,"01/05/03 00:00:00","","end mandate"
940,520,47,9,"01/05/03 00:00:00","","end mandate"
941,521,80,9,"01/05/03 00:00:00","","end mandate"
942,522,50,9,"01/05/03 00:00:00","","end mandate"
943,523,86,9,"01/05/03 00:00:00","","end mandate"
944,524,108,9,"01/05/03 00:00:00","","end mandate"
945,525,40,9,"01/05/03 00:00:00","","end mandate"
946,526,0,9,"01/05/03 00:00:00","","end mandate"
947,527,209,9,"07/06/04 00:00:00","","end mandate"
948,528,142,9,"05/21/05 00:00:00","","end mandate"
949,529,150,9,"09/09/06 00:00:00","","end mandate"
950,530,63,9,"09/30/06 00:00:00","","end mandate"
951,531,13,9,"11/11/03 00:00:00","","end mandate"
952,532,69,9,"04/14/07 00:00:00","","end mandate"
953,533,163,9,"12/24/06 00:00:00","","end mandate"
