seating_id,parliament_id,person_id,attendance_id
4048,9,14,1
4048,9,15,2
4048,9,25,1
4048,9,61,3
4048,9,62,1
4048,9,69,2
4048,9,72,3
4048,9,73,2
4048,9,74,1
4048,9,75,2
4048,9,96,3
4048,9,97,1
4048,9,98,3
4048,9,103,2
4048,9,124,1
4048,9,125,3
4048,9,129,2
4048,9,130,3
4048,9,138,2
4048,9,139,2
4048,9,149,2
4048,9,150,2
4048,9,151,3
4048,9,158,2
4048,9,164,1
4048,9,166,1
4048,9,167,3
4048,9,168,1
4048,9,174,2
4048,9,175,3
4048,9,176,1
4048,9,243,3
4048,9,244,1
4048,9,245,3
4048,9,247,1
4048,9,248,1
4048,9,249,2
4048,9,257,1
4048,9,258,1
4048,9,261,3
4048,9,262,2
4048,9,263,1
4048,9,264,2
4048,9,265,1
4048,9,266,1
4048,9,267,1
4048,9,268,1
4048,9,269,2
4048,9,270,1
4048,9,283,1
4048,9,284,3
4048,9,285,3
4048,9,286,2
4048,9,287,2
4048,9,288,3
4048,9,289,1
4048,9,290,2
4048,9,291,2
4048,9,292,2
4048,9,303,2
4048,9,304,1
4048,9,305,2
4048,9,306,3
4048,9,307,1
4048,9,308,1
4048,9,309,1
4048,9,310,3
4048,9,314,3
4048,9,315,3
4048,9,316,2
4048,9,317,1
4048,9,318,3
4048,9,320,2
4048,9,321,2
4048,9,325,2
4048,9,327,3
4048,9,328,2
4048,9,329,3
4048,9,330,3
4048,9,336,1
4048,9,337,3
4048,9,338,1
4048,9,339,3
4048,9,340,3
4048,9,341,1
4048,9,342,2
4048,9,343,2
4048,9,344,2
4048,9,345,2
4048,9,352,2
4048,9,353,1
4048,9,355,3
4048,9,359,2
4048,9,360,1
4048,9,361,3
4048,9,363,2
4048,9,365,1
4048,9,367,1
4048,9,368,2
4048,9,369,2
4048,9,374,3
4048,9,391,2
4048,9,392,1
4048,9,393,2
4048,9,394,1
4048,9,395,3
4048,9,396,1
4048,9,397,3
4048,9,398,1
4048,9,399,2
4048,9,400,3
4048,9,401,3
4048,9,403,3
4048,9,404,1
4048,9,405,1
4048,9,406,3
4048,9,407,2
4048,9,408,1
4048,9,409,1
4048,9,410,3
4048,9,411,3
4048,9,412,1
4048,9,413,1
4048,9,415,1
4048,9,416,3
4048,9,417,1
4048,9,422,2
4048,9,424,1
4048,9,425,3
4048,9,427,2
4048,9,428,1
4048,9,429,1
4048,9,430,1
4048,9,431,2
4048,9,432,2
4048,9,433,3
4048,9,434,3
4048,9,435,3
4048,9,436,3
4048,9,437,2
4048,9,438,2
4048,9,439,3
4048,9,441,3
4048,9,442,3
4048,9,443,1
4048,9,444,3
4048,9,445,1
4048,9,446,3
4048,9,447,3
4048,9,448,2
4048,9,450,3
4048,9,451,3
4048,9,452,1
4048,9,453,2
4048,9,456,2
4048,9,459,1
4048,9,460,3
4048,9,461,3
4048,9,462,3
4048,9,464,2
4048,9,465,3
4048,9,466,1
4048,9,467,3
4048,9,468,2
4048,9,469,2
4048,9,470,3
4048,9,472,1
4048,9,473,2
4048,9,474,1
4048,9,475,1
4048,9,476,3
4048,9,477,2
4048,9,478,1
4048,9,479,2
4048,9,480,3
4048,9,481,2
4048,9,483,3
4048,9,484,1
4048,9,485,2
4048,9,486,1
4048,9,487,2
4048,9,488,2
4048,9,489,1
4048,9,490,2
4048,9,491,2
4048,9,492,3
4048,9,493,3
4048,9,494,1
4048,9,495,1
4048,9,496,3
4048,9,497,1
4048,9,498,2
4048,9,499,3
4048,9,500,3
4048,9,501,3
4048,9,502,3
4048,9,503,1
4048,9,505,3
4048,9,506,3
4048,9,507,3
4048,9,508,3
4048,9,509,3
4048,9,510,2
4048,9,511,2
4048,9,512,1
4048,9,513,1
4048,9,514,2
4048,9,516,3
4048,9,517,2
4048,9,518,2
4048,9,519,3
4048,9,520,3
4048,9,521,1
4048,9,522,2
4048,9,523,2
4048,9,524,3
4048,9,525,2
4048,9,526,1
4048,9,527,1
4048,9,528,1
4048,9,529,1
4048,9,530,3
4048,9,531,1
4048,9,533,2
4049,9,1,2
4049,9,2,3
4049,9,5,1
4049,9,14,3
4049,9,15,2
4049,9,25,2
4049,9,61,1
4049,9,62,2
4049,9,69,2
4049,9,72,1
4049,9,73,1
4049,9,74,1
4049,9,75,2
4049,9,96,3
4049,9,97,1
4049,9,98,2
4049,9,103,3
4049,9,124,1
4049,9,125,2
4049,9,129,3
4049,9,130,1
4049,9,138,3
4049,9,139,2
4049,9,149,2
4049,9,150,3
4049,9,151,1
4049,9,158,3
4049,9,164,2
4049,9,166,3
4049,9,167,2
4049,9,168,2
4049,9,174,2
4049,9,175,3
4049,9,176,3
4049,9,243,2
4049,9,244,3
4049,9,245,3
4049,9,247,1
4049,9,248,1
4049,9,249,2
4049,9,257,2
4049,9,258,1
4049,9,261,1
4049,9,262,3
4049,9,263,1
4049,9,264,3
4049,9,265,1
4049,9,266,1
4049,9,267,3
4049,9,268,2
4049,9,269,3
4049,9,270,2
4049,9,283,2
4049,9,284,1
4049,9,285,3
4049,9,286,1
4049,9,287,1
4049,9,288,3
4049,9,289,3
4049,9,290,2
4049,9,291,3
4049,9,292,1
4049,9,303,1
4049,9,304,3
4049,9,305,2
4049,9,306,2
4049,9,307,1
4049,9,308,1
4049,9,309,1
4049,9,310,2
4049,9,314,1
4049,9,315,3
4049,9,316,1
4049,9,317,3
4049,9,318,3
4049,9,320,1
4049,9,321,3
4049,9,325,2
4049,9,327,1
4049,9,328,1
4049,9,329,1
4049,9,330,3
4049,9,336,1
4049,9,337,2
4049,9,338,1
4049,9,339,2
4049,9,340,1
4049,9,341,2
4049,9,342,3
4049,9,343,2
4049,9,344,1
4049,9,345,1
4049,9,352,2
4049,9,353,2
4049,9,355,2
4049,9,359,2
4049,9,360,1
4049,9,361,3
4049,9,363,2
4049,9,365,1
4049,9,367,1
4049,9,368,2
4049,9,369,2
4049,9,374,1
4049,9,391,2
4049,9,392,1
4049,9,393,2
4049,9,394,2
4049,9,395,2
4049,9,396,1
4049,9,397,2
4049,9,398,1
4049,9,399,2
4049,9,400,3
4049,9,401,2
4049,9,403,2
4049,9,404,2
4049,9,405,1
4049,9,406,2
4049,9,407,2
4049,9,408,1
4049,9,409,3
4049,9,410,2
4049,9,411,3
4049,9,412,1
4049,9,413,1
4049,9,415,2
4049,9,416,1
4049,9,417,2
4049,9,422,3
4049,9,424,2
4049,9,425,3
4049,9,427,2
4049,9,428,1
4049,9,429,1
4049,9,430,1
4049,9,431,3
4049,9,432,3
4049,9,433,1
4049,9,434,3
4049,9,435,2
4049,9,436,2
4049,9,437,3
4049,9,438,2
4049,9,439,1
4049,9,441,2
4049,9,442,3
4049,9,443,2
4049,9,444,1
4049,9,445,1
4049,9,446,2
4049,9,447,3
4049,9,448,2
4049,9,450,1
4049,9,451,3
4049,9,452,3
4049,9,453,3
4049,9,456,1
4049,9,459,3
4049,9,460,2
4049,9,461,3
4049,9,462,3
4049,9,464,3
4049,9,465,1
4049,9,466,2
4049,9,467,1
4049,9,468,1
4049,9,469,1
4049,9,470,2
4049,9,472,1
4049,9,473,2
4049,9,474,1
4049,9,475,3
4049,9,476,3
4049,9,477,1
4049,9,478,2
4049,9,479,2
4049,9,480,3
4049,9,481,2
4049,9,483,1
4049,9,484,1
4049,9,485,3
4049,9,486,3
4049,9,487,2
4049,9,488,1
4049,9,489,1
4049,9,490,2
4049,9,491,3
4049,9,492,2
4049,9,493,2
4049,9,494,3
4049,9,495,1
4049,9,496,2
4049,9,497,2
4049,9,498,2
4049,9,499,3
4049,9,500,3
4049,9,501,1
4049,9,502,3
4049,9,503,2
4049,9,505,1
4049,9,506,1
4049,9,507,2
4049,9,508,1
4049,9,509,3
4049,9,510,3
4049,9,511,3
4049,9,512,2
4049,9,513,3
4049,9,514,2
4049,9,516,3
4049,9,517,3
4049,9,518,3
4049,9,519,3
4049,9,520,1
4049,9,521,1
4049,9,522,1
4049,9,523,1
4049,9,524,2
4049,9,525,2
4049,9,526,2
4049,9,527,3
4049,9,528,1
4049,9,529,3
4049,9,530,3
4049,9,531,2
4049,9,533,2
4050,9,1,1
4050,9,2,2
4050,9,5,1
4050,9,14,2
4050,9,15,1
4050,9,25,3
4050,9,61,1
4050,9,62,1
4050,9,69,2
4050,9,72,1
4050,9,73,3
4050,9,74,3
4050,9,75,3
4050,9,96,1
4050,9,97,2
4050,9,98,2
4050,9,103,3
4050,9,124,2
4050,9,125,3
4050,9,129,1
4050,9,130,3
4050,9,138,2
4050,9,139,2
4050,9,149,1
4050,9,150,1
4050,9,151,2
4050,9,158,1
4050,9,164,2
4050,9,166,3
4050,9,167,1
4050,9,168,1
4050,9,174,3
4050,9,175,3
4050,9,176,3
4050,9,243,1
4050,9,244,3
4050,9,245,2
4050,9,247,3
4050,9,248,3
4050,9,249,2
4050,9,257,2
4050,9,258,3
4050,9,261,1
4050,9,262,2
4050,9,263,1
4050,9,264,3
4050,9,265,3
4050,9,266,2
4050,9,267,2
4050,9,268,1
4050,9,269,2
4050,9,270,1
4050,9,283,2
4050,9,284,3
4050,9,285,2
4050,9,286,3
4050,9,287,3
4050,9,288,1
4050,9,289,2
4050,9,290,3
4050,9,291,1
4050,9,292,3
4050,9,303,2
4050,9,304,1
4050,9,305,3
4050,9,306,3
4050,9,307,3
4050,9,308,2
4050,9,309,1
4050,9,310,1
4050,9,314,3
4050,9,315,2
4050,9,316,1
4050,9,317,1
4050,9,318,2
4050,9,320,1
4050,9,321,3
4050,9,325,2
4050,9,327,2
4050,9,328,1
4050,9,329,1
4050,9,330,1
4050,9,336,3
4050,9,337,3
4050,9,338,3
4050,9,339,2
4050,9,340,2
4050,9,341,1
4050,9,342,3
4050,9,343,3
4050,9,344,3
4050,9,345,3
4050,9,352,3
4050,9,353,3
4050,9,355,3
4050,9,359,1
4050,9,360,2
4050,9,361,1
4050,9,363,2
4050,9,365,3
4050,9,367,3
4050,9,368,3
4050,9,369,1
4050,9,374,2
4050,9,391,3
4050,9,392,1
4050,9,393,1
4050,9,394,3
4050,9,395,1
4050,9,396,3
4050,9,397,2
4050,9,398,3
4050,9,399,3
4050,9,400,1
4050,9,401,3
4050,9,403,3
4050,9,404,2
4050,9,405,2
4050,9,406,3
4050,9,407,1
4050,9,408,1
4050,9,409,1
4050,9,410,1
4050,9,411,1
4050,9,412,1
4050,9,413,2
4050,9,415,1
4050,9,416,1
4050,9,417,2
4050,9,422,2
4050,9,424,3
4050,9,425,2
4050,9,427,3
4050,9,428,2
4050,9,429,1
4050,9,430,3
4050,9,431,2
4050,9,432,2
4050,9,433,3
4050,9,434,2
4050,9,435,1
4050,9,436,3
4050,9,437,2
4050,9,438,1
4050,9,439,1
4050,9,441,1
4050,9,442,1
4050,9,443,2
4050,9,444,1
4050,9,445,1
4050,9,446,2
4050,9,447,3
4050,9,448,3
4050,9,450,3
4050,9,451,1
4050,9,452,1
4050,9,453,1
4050,9,456,3
4050,9,459,2
4050,9,460,1
4050,9,461,3
4050,9,462,1
4050,9,464,3
4050,9,465,1
4050,9,466,1
4050,9,467,3
4050,9,468,1
4050,9,469,3
4050,9,470,2
4050,9,472,2
4050,9,473,2
4050,9,474,3
4050,9,475,3
4050,9,476,1
4050,9,477,1
4050,9,478,2
4050,9,479,2
4050,9,480,2
4050,9,481,1
4050,9,483,2
4050,9,484,1
4050,9,485,2
4050,9,486,1
4050,9,487,1
4050,9,488,2
4050,9,489,3
4050,9,490,3
4050,9,491,1
4050,9,492,3
4050,9,493,2
4050,9,494,1
4050,9,495,2
4050,9,496,2
4050,9,497,1
4050,9,498,3
4050,9,499,3
4050,9,500,1
4050,9,501,3
4050,9,502,1
4050,9,503,2
4050,9,505,2
4050,9,506,1
4050,9,507,2
4050,9,508,1
4050,9,509,2
4050,9,510,1
4050,9,511,2
4050,9,512,2
4050,9,513,1
4050,9,514,2
4050,9,516,3
4050,9,517,2
4050,9,518,3
4050,9,519,1
4050,9,520,2
4050,9,521,2
4050,9,522,3
4050,9,523,3
4050,9,524,3
4050,9,525,3
4050,9,526,3
4050,9,527,3
4050,9,528,1
4050,9,529,3
4050,9,530,2
4050,9,531,2
4050,9,533,3
4051,9,1,3
4051,9,2,1
4051,9,5,1
4051,9,14,1
4051,9,15,1
4051,9,25,1
4051,9,61,3
4051,9,62,1
4051,9,69,3
4051,9,72,1
4051,9,73,3
4051,9,74,3
4051,9,75,1
4051,9,96,1
4051,9,97,3
4051,9,98,2
4051,9,103,2
4051,9,124,2
4051,9,125,1
4051,9,129,1
4051,9,130,3
4051,9,138,1
4051,9,139,2
4051,9,149,3
4051,9,150,3
4051,9,151,1
4051,9,158,1
4051,9,164,3
4051,9,166,2
4051,9,167,1
4051,9,168,2
4051,9,174,3
4051,9,175,1
4051,9,176,3
4051,9,243,1
4051,9,244,1
4051,9,245,2
4051,9,247,1
4051,9,248,1
4051,9,249,1
4051,9,257,2
4051,9,258,1
4051,9,261,1
4051,9,262,1
4051,9,263,2
4051,9,264,3
4051,9,265,3
4051,9,266,3
4051,9,267,2
4051,9,268,1
4051,9,269,2
4051,9,270,2
4051,9,283,2
4051,9,284,1
4051,9,285,2
4051,9,286,1
4051,9,287,1
4051,9,288,2
4051,9,289,2
4051,9,290,1
4051,9,291,3
4051,9,292,1
4051,9,303,2
4051,9,304,3
4051,9,305,1
4051,9,306,1
4051,9,307,2
4051,9,308,1
4051,9,309,1
4051,9,310,1
4051,9,314,3
4051,9,315,2
4051,9,316,1
4051,9,317,1
4051,9,318,1
4051,9,320,1
4051,9,321,2
4051,9,325,2
4051,9,327,2
4051,9,328,3
4051,9,329,1
4051,9,330,3
4051,9,336,3
4051,9,337,3
4051,9,338,2
4051,9,339,2
4051,9,340,2
4051,9,341,1
4051,9,342,3
4051,9,343,3
4051,9,344,2
4051,9,345,2
4051,9,352,2
4051,9,353,1
4051,9,355,2
4051,9,359,1
4051,9,360,2
4051,9,361,2
4051,9,363,3
4051,9,365,1
4051,9,367,2
4051,9,368,1
4051,9,369,1
4051,9,374,2
4051,9,391,1
4051,9,392,2
4051,9,393,2
4051,9,394,2
4051,9,395,2
4051,9,396,1
4051,9,397,2
4051,9,398,1
4051,9,399,2
4051,9,400,2
4051,9,401,3
4051,9,403,2
4051,9,404,2
4051,9,405,1
4051,9,406,1
4051,9,407,1
4051,9,408,2
4051,9,409,2
4051,9,410,3
4051,9,411,1
4051,9,412,1
4051,9,413,2
4051,9,415,3
4051,9,416,3
4051,9,417,2
4051,9,422,1
4051,9,424,1
4051,9,425,1
4051,9,427,1
4051,9,428,3
4051,9,429,3
4051,9,430,2
4051,9,431,2
4051,9,432,1
4051,9,433,3
4051,9,434,2
4051,9,435,2
4051,9,436,1
4051,9,437,1
4051,9,438,1
4051,9,439,1
4051,9,441,2
4051,9,442,1
4051,9,443,2
4051,9,444,3
4051,9,445,2
4051,9,446,2
4051,9,447,1
4051,9,448,3
4051,9,450,3
4051,9,451,3
4051,9,452,1
4051,9,453,1
4051,9,456,2
4051,9,459,3
4051,9,460,1
4051,9,461,3
4051,9,462,3
4051,9,464,1
4051,9,465,1
4051,9,466,1
4051,9,467,3
4051,9,468,1
4051,9,469,1
4051,9,470,1
4051,9,472,3
4051,9,473,1
4051,9,474,3
4051,9,475,3
4051,9,476,3
4051,9,477,1
4051,9,478,1
4051,9,479,1
4051,9,480,3
4051,9,481,3
4051,9,483,3
4051,9,484,1
4051,9,485,3
4051,9,486,1
4051,9,487,3
4051,9,488,1
4051,9,489,2
4051,9,490,1
4051,9,491,2
4051,9,492,3
4051,9,493,3
4051,9,494,1
4051,9,495,2
4051,9,496,3
4051,9,497,1
4051,9,498,1
4051,9,499,1
4051,9,500,3
4051,9,501,2
4051,9,502,1
4051,9,503,3
4051,9,505,2
4051,9,506,1
4051,9,507,2
4051,9,508,2
4051,9,509,2
4051,9,510,1
4051,9,511,3
4051,9,512,2
4051,9,513,3
4051,9,514,2
4051,9,516,1
4051,9,517,3
4051,9,518,1
4051,9,519,2
4051,9,520,3
4051,9,521,3
4051,9,522,1
4051,9,523,3
4051,9,524,1
4051,9,525,1
4051,9,526,1
4051,9,527,3
4051,9,528,1
4051,9,529,3
4051,9,530,2
4051,9,531,1
4051,9,533,2
4052,9,1,2
4052,9,2,3
4052,9,5,3
4052,9,14,2
4052,9,15,3
4052,9,25,1
4052,9,61,3
4052,9,62,2
4052,9,69,1
4052,9,72,1
4052,9,73,3
4052,9,74,2
4052,9,75,3
4052,9,96,2
4052,9,97,2
4052,9,98,3
4052,9,103,1
4052,9,124,2
4052,9,125,1
4052,9,129,2
4052,9,130,3
4052,9,138,3
4052,9,139,3
4052,9,149,1
4052,9,150,3
4052,9,151,3
4052,9,158,1
4052,9,164,2
4052,9,166,1
4052,9,167,1
4052,9,168,3
4052,9,174,1
4052,9,175,2
4052,9,176,2
4052,9,243,1
4052,9,244,3
4052,9,245,1
4052,9,247,2
4052,9,248,3
4052,9,249,3
4052,9,257,1
4052,9,258,2
4052,9,261,1
4052,9,262,1
4052,9,263,1
4052,9,264,1
4052,9,265,2
4052,9,266,2
4052,9,267,2
4052,9,268,3
4052,9,269,1
4052,9,270,2
4052,9,283,3
4052,9,284,3
4052,9,285,1
4052,9,286,2
4052,9,287,2
4052,9,288,2
4052,9,289,1
4052,9,290,2
4052,9,291,1
4052,9,292,1
4052,9,303,3
4052,9,304,1
4052,9,305,3
4052,9,306,3
4052,9,307,1
4052,9,308,2
4052,9,309,1
4052,9,310,2
4052,9,314,3
4052,9,315,3
4052,9,316,1
4052,9,317,3
4052,9,318,1
4052,9,320,2
4052,9,321,2
4052,9,325,3
4052,9,327,3
4052,9,328,1
4052,9,329,2
4052,9,330,3
4052,9,336,3
4052,9,337,2
4052,9,338,2
4052,9,339,3
4052,9,340,3
4052,9,341,1
4052,9,342,1
4052,9,343,1
4052,9,344,3
4052,9,345,1
4052,9,352,3
4052,9,353,1
4052,9,355,2
4052,9,359,3
4052,9,360,1
4052,9,361,1
4052,9,363,2
4052,9,365,2
4052,9,367,2
4052,9,368,2
4052,9,369,3
4052,9,374,2
4052,9,391,1
4052,9,392,1
4052,9,393,2
4052,9,394,1
4052,9,395,3
4052,9,396,2
4052,9,397,3
4052,9,398,2
4052,9,399,3
4052,9,400,2
4052,9,401,3
4052,9,403,3
4052,9,404,3
4052,9,405,2
4052,9,406,1
4052,9,407,1
4052,9,408,2
4052,9,409,3
4052,9,410,2
4052,9,411,2
4052,9,412,1
4052,9,413,3
4052,9,415,3
4052,9,416,1
4052,9,417,2
4052,9,422,1
4052,9,424,1
4052,9,425,2
4052,9,427,2
4052,9,428,1
4052,9,429,3
4052,9,430,3
4052,9,431,2
4052,9,432,1
4052,9,433,3
4052,9,434,3
4052,9,435,2
4052,9,436,3
4052,9,437,1
4052,9,438,2
4052,9,439,1
4052,9,441,1
4052,9,442,3
4052,9,443,3
4052,9,444,3
4052,9,445,2
4052,9,446,2
4052,9,447,2
4052,9,448,2
4052,9,450,1
4052,9,451,1
4052,9,452,3
4052,9,453,2
4052,9,456,1
4052,9,459,2
4052,9,460,1
4052,9,461,3
4052,9,462,3
4052,9,464,1
4052,9,465,3
4052,9,466,1
4052,9,467,1
4052,9,468,3
4052,9,469,2
4052,9,470,2
4052,9,472,1
4052,9,473,3
4052,9,474,3
4052,9,475,1
4052,9,476,1
4052,9,477,2
4052,9,478,3
4052,9,479,3
4052,9,480,2
4052,9,481,1
4052,9,483,1
4052,9,484,2
4052,9,485,1
4052,9,486,2
4052,9,487,2
4052,9,488,1
4052,9,489,2
4052,9,490,2
4052,9,491,1
4052,9,492,3
4052,9,493,1
4052,9,494,1
4052,9,495,1
4052,9,496,3
4052,9,497,2
4052,9,498,3
4052,9,499,2
4052,9,500,1
4052,9,501,1
4052,9,502,3
4052,9,503,3
4052,9,505,2
4052,9,506,1
4052,9,507,2
4052,9,508,2
4052,9,509,2
4052,9,510,3
4052,9,511,3
4052,9,512,3
4052,9,513,1
4052,9,514,3
4052,9,516,3
4052,9,517,3
4052,9,518,3
4052,9,519,3
4052,9,520,3
4052,9,521,3
4052,9,522,3
4052,9,523,2
4052,9,524,3
4052,9,525,3
4052,9,526,2
4052,9,527,2
4052,9,528,1
4052,9,529,3
4052,9,530,2
4052,9,531,1
4052,9,533,1
4053,9,1,2
4053,9,2,1
4053,9,5,2
4053,9,14,1
4053,9,15,3
4053,9,25,1
4053,9,61,2
4053,9,62,1
4053,9,69,3
4053,9,72,1
4053,9,73,1
4053,9,74,3
4053,9,75,2
4053,9,96,1
4053,9,97,2
4053,9,98,2
4053,9,103,2
4053,9,124,1
4053,9,125,3
4053,9,129,3
4053,9,130,2
4053,9,138,1
4053,9,139,3
4053,9,149,3
4053,9,150,2
4053,9,151,2
4053,9,158,2
4053,9,164,3
4053,9,166,3
4053,9,167,1
4053,9,168,1
4053,9,174,3
4053,9,175,3
4053,9,176,2
4053,9,243,1
4053,9,244,1
4053,9,245,3
4053,9,247,3
4053,9,248,2
4053,9,249,3
4053,9,257,2
4053,9,258,1
4053,9,261,1
4053,9,262,3
4053,9,263,3
4053,9,264,3
4053,9,265,3
4053,9,266,3
4053,9,267,2
4053,9,268,2
4053,9,269,3
4053,9,270,2
4053,9,283,3
4053,9,284,2
4053,9,285,3
4053,9,286,3
4053,9,287,1
4053,9,288,3
4053,9,289,2
4053,9,290,1
4053,9,291,2
4053,9,292,2
4053,9,303,3
4053,9,304,1
4053,9,305,2
4053,9,306,2
4053,9,307,2
4053,9,308,1
4053,9,309,1
4053,9,310,3
4053,9,314,3
4053,9,315,3
4053,9,316,2
4053,9,317,3
4053,9,318,3
4053,9,320,1
4053,9,321,3
4053,9,325,2
4053,9,327,2
4053,9,328,2
4053,9,329,2
4053,9,330,1
4053,9,336,3
4053,9,337,2
4053,9,338,3
4053,9,339,2
4053,9,340,1
4053,9,341,3
4053,9,342,2
4053,9,343,3
4053,9,344,2
4053,9,345,2
4053,9,352,3
4053,9,353,3
4053,9,355,3
4053,9,359,1
4053,9,360,2
4053,9,361,1
4053,9,363,1
4053,9,365,3
4053,9,367,1
4053,9,368,1
4053,9,369,2
4053,9,374,1
4053,9,391,3
4053,9,392,1
4053,9,393,3
4053,9,394,1
4053,9,395,3
4053,9,396,2
4053,9,397,1
4053,9,398,2
4053,9,399,1
4053,9,400,1
4053,9,401,2
4053,9,403,2
4053,9,404,3
4053,9,405,1
4053,9,406,3
4053,9,407,3
4053,9,408,2
4053,9,409,3
4053,9,410,3
4053,9,411,2
4053,9,412,1
4053,9,413,3
4053,9,415,1
4053,9,416,3
4053,9,417,3
4053,9,422,3
4053,9,424,3
4053,9,425,1
4053,9,427,3
4053,9,428,3
4053,9,429,2
4053,9,430,3
4053,9,431,3
4053,9,432,2
4053,9,433,3
4053,9,434,3
4053,9,435,3
4053,9,436,1
4053,9,437,2
4053,9,438,2
4053,9,439,2
4053,9,441,1
4053,9,442,2
4053,9,443,1
4053,9,444,1
4053,9,445,1
4053,9,446,2
4053,9,447,1
4053,9,448,2
4053,9,450,1
4053,9,451,1
4053,9,452,2
4053,9,453,2
4053,9,456,2
4053,9,459,2
4053,9,460,3
4053,9,461,2
4053,9,462,2
4053,9,464,2
4053,9,465,1
4053,9,466,3
4053,9,467,2
4053,9,468,3
4053,9,469,1
4053,9,470,2
4053,9,472,3
4053,9,473,3
4053,9,474,1
4053,9,475,2
4053,9,476,2
4053,9,477,3
4053,9,478,3
4053,9,479,3
4053,9,480,3
4053,9,481,3
4053,9,483,3
4053,9,484,1
4053,9,485,2
4053,9,486,3
4053,9,487,1
4053,9,488,1
4053,9,489,3
4053,9,490,1
4053,9,491,1
4053,9,492,3
4053,9,493,3
4053,9,494,3
4053,9,495,3
4053,9,496,1
4053,9,497,1
4053,9,498,3
4053,9,499,1
4053,9,500,3
4053,9,501,1
4053,9,502,1
4053,9,503,3
4053,9,505,1
4053,9,506,1
4053,9,507,2
4053,9,508,2
4053,9,509,3
4053,9,510,1
4053,9,511,1
4053,9,512,1
4053,9,513,2
4053,9,514,2
4053,9,516,3
4053,9,517,1
4053,9,518,1
4053,9,519,1
4053,9,520,2
4053,9,521,3
4053,9,522,1
4053,9,523,3
4053,9,524,3
4053,9,525,3
4053,9,526,3
4053,9,527,3
4053,9,528,3
4053,9,529,2
4053,9,530,2
4053,9,531,1
4053,9,533,2
4054,9,1,3
4054,9,2,3
4054,9,5,1
4054,9,14,2
4054,9,15,2
4054,9,25,1
4054,9,61,2
4054,9,62,3
4054,9,69,1
4054,9,72,1
4054,9,73,1
4054,9,74,1
4054,9,75,1
4054,9,96,2
4054,9,97,3
4054,9,98,3
4054,9,103,1
4054,9,124,1
4054,9,125,1
4054,9,129,1
4054,9,130,3
4054,9,138,3
4054,9,139,1
4054,9,149,1
4054,9,150,1
4054,9,151,2
4054,9,158,2
4054,9,164,3
4054,9,166,3
4054,9,167,1
4054,9,168,2
4054,9,174,2
4054,9,175,2
4054,9,176,3
4054,9,243,1
4054,9,244,1
4054,9,245,1
4054,9,247,2
4054,9,248,1
4054,9,249,3
4054,9,257,2
4054,9,258,1
4054,9,261,3
4054,9,262,1
4054,9,263,3
4054,9,264,1
4054,9,265,3
4054,9,266,2
4054,9,267,2
4054,9,268,2
4054,9,269,2
4054,9,270,3
4054,9,283,1
4054,9,284,2
4054,9,285,2
4054,9,286,2
4054,9,287,2
4054,9,288,3
4054,9,289,1
4054,9,290,3
4054,9,291,3
4054,9,292,1
4054,9,303,3
4054,9,304,2
4054,9,305,2
4054,9,306,3
4054,9,307,1
4054,9,308,3
4054,9,309,3
4054,9,310,2
4054,9,314,1
4054,9,315,3
4054,9,316,2
4054,9,317,1
4054,9,318,3
4054,9,320,1
4054,9,321,3
4054,9,325,1
4054,9,327,1
4054,9,328,1
4054,9,329,3
4054,9,330,2
4054,9,336,2
4054,9,337,2
4054,9,338,3
4054,9,339,2
4054,9,340,3
4054,9,341,3
4054,9,342,1
4054,9,343,1
4054,9,344,3
4054,9,345,1
4054,9,352,3
4054,9,353,3
4054,9,355,1
4054,9,359,1
4054,9,360,1
4054,9,361,1
4054,9,363,2
4054,9,365,2
4054,9,367,3
4054,9,368,2
4054,9,369,2
4054,9,374,3
4054,9,391,3
4054,9,392,3
4054,9,393,3
4054,9,394,2
4054,9,395,1
4054,9,396,1
4054,9,397,2
4054,9,398,2
4054,9,399,1
4054,9,400,2
4054,9,401,3
4054,9,403,1
4054,9,404,3
4054,9,405,3
4054,9,406,1
4054,9,407,1
4054,9,408,1
4054,9,409,2
4054,9,410,3
4054,9,411,3
4054,9,412,1
4054,9,413,2
4054,9,415,3
4054,9,416,1
4054,9,417,3
4054,9,422,1
4054,9,424,3
4054,9,425,3
4054,9,427,1
4054,9,428,2
4054,9,429,2
4054,9,430,2
4054,9,431,3
4054,9,432,1
4054,9,433,1
4054,9,434,1
4054,9,435,1
4054,9,436,1
4054,9,437,2
4054,9,438,1
4054,9,439,3
4054,9,441,2
4054,9,442,2
4054,9,443,1
4054,9,444,1
4054,9,445,2
4054,9,446,2
4054,9,447,3
4054,9,448,3
4054,9,450,1
4054,9,451,2
4054,9,452,2
4054,9,453,2
4054,9,456,2
4054,9,459,3
4054,9,460,3
4054,9,461,1
4054,9,462,3
4054,9,464,1
4054,9,465,2
4054,9,466,3
4054,9,467,3
4054,9,468,3
4054,9,469,1
4054,9,470,3
4054,9,472,1
4054,9,473,2
4054,9,474,3
4054,9,475,1
4054,9,476,2
4054,9,477,3
4054,9,478,3
4054,9,479,3
4054,9,480,3
4054,9,481,3
4054,9,483,2
4054,9,484,3
4054,9,485,1
4054,9,486,3
4054,9,487,1
4054,9,488,3
4054,9,489,2
4054,9,490,2
4054,9,491,1
4054,9,492,1
4054,9,493,3
4054,9,494,1
4054,9,495,2
4054,9,496,3
4054,9,497,2
